PlayerId,TeamId,Touchdowns,Tackles,Points,Interceptions,Name,PositionalUnit,PassingYards,RushingYards,RecievingYards,Sacks,PlayedInProBowl
405,32,0,56,0,0,Da'Ron Payne,DT,0,0,0,5,0
406,7,0,68,0,0,Darqueze dennard,CB,0,0,0,0,0
407,16,1,1,6,0,Darrel Williams,zzz,0,44,27,0,0
408,29,0,2,0,0,Darrell Daniels,TE,0,0,0,0,0
409,8,3,1,18,0,Darren Fells,TE,0,0,117,0,0
410,26,3,0,18,0,Darren Sproles,RB,0,120,160,0,0
411,25,0,1,0,0,Darren Waller,zzz,0,21,75,0,0
412,27,0,4,0,0,Darrius Heyward-Bey,WR,0,-7,9,0,0
413,24,1,74,6,3,Darron Lee,LB,0,0,0,0,0
414,24,0,48,0,1,Darryl Roberts,CB,0,0,0,0,0
415,32,0,0,0,0,Darvin Kidsy,WR,0,0,8,0,0
416,25,0,33,0,1,Daryl Worley,CB,0,0,0,0,0
417,11,0,27,0,0,Da'Shawn Hand,DE,0,0,0,3,0
418,12,13,0,78,0,Davante Adams,WR,0,0,1386,0,1
419,1,0,21,0,1,David Amerson,CB,0,0,0,0,0
420,22,0,0,0,0,David Andrews,C,0,0,0,0,0
421,31,0,3,0,0,David Fluellen,zzz,0,16,0,0,0
422,15,0,0,0,0,David Grinnage,TE,0,0,61,0,0
423,9,0,4,0,0,David Irving,zzz,0,0,0,1,0
424,1,10,0,60,0,David Johnson,RB,0,940,446,0,0
425,5,0,14,0,0,David Mayo,LB,0,0,0,0,0
426,29,5,0,30,0,David Moore,WR,0,5,445,0,0
427,20,0,0,0,0,David Morgan,TE,0,0,36,0,0
428,8,4,0,24,0,David Njoku,TE,0,0,639,0,0
429,21,0,35,0,0,David Onyemata,DT,0,0,0,4.5,0
430,20,0,4,0,0,David Parry,zzz,0,0,0,1,0
431,15,0,0,0,0,David Williams,RB,0,36,0,0,0
432,19,0,48,0,0,Davon Godchaux,DT,0,0,0,1,0
433,12,0,2,0,0,Davon house,zzz,0,0,0,0,0
434,7,0,1,0,0,Davontae Harris,zzz,0,0,0,0,0
435,15,0,4,0,0,Dawuane Smoot,zzz,0,0,0,0,0
436,2,0,30,0,0,Deadrin Senat,DT,0,0,0,0,0
437,12,0,44,0,0,Dean Lowry,DE,0,0,0,3,0
438,4,0,5,0,0,Dean Marlowe,S,0,0,0,0,0
439,26,0,0,0,0,DeAndre carter,WR,0,7,216,0,0
440,13,11,0,66,0,DeAndre Hopkins,WR,0,-7,1572,0,1
441,6,0,10,0,0,DeAndre houston-carson,zzz,0,0,0,0,0
442,25,0,0,0,0,DeAndre washington,WR,0,115,9,0,0
443,24,0,0,0,0,De'Angelo Henderson,RB,0,19,0,0,0
444,13,0,5,0,0,Deante Burton,WR,0,0,0,0,0
445,16,1,4,6,0,De'Anthony Thomas,zzz,0,6,29,0,0
446,22,0,30,0,0,Deatrich Wise,DE,0,0,0,4.5,0
447,1,0,1,0,0,Deatrick Nichols,zzz,0,0,0,0,0
448,15,5,0,30,0,Dede Westbrook,WR,0,98,717,0,0
449,16,0,55,0,0,Dee Ford,LB,0,0,0,13,1
450,11,0,1,0,0,Dee Virgin,zzz,0,0,0,0,0
451,28,0,67,0,0,DeForest Buckner,DT,0,0,0,12,1
452,2,1,53,6,2,Deion Jones,LB,0,0,0,1,0
453,26,0,4,0,0,Deiondre' Hall,zzz,0,0,0,0,0
454,28,0,5,0,0,Dekoda Watson,zzz,0,0,0,2,0
455,3,0,3,0,0,De'Lance Turner,zzz,0,4,17,0,0
456,31,0,0,0,0,Delanie Walker,TE,0,0,52,0,0
457,29,0,24,0,0,Delano Hill,S,0,0,0,0,0
458,9,0,64,0,1,DeMarcus Lawrence,DE,0,0,0,10.5,1
459,16,4,1,24,0,Demarcus Robinson,WR,0,0,288,0,0
460,10,0,4,0,0,DeMarcus Walker,zzz,0,0,0,1,0
461,21,0,110,0,0,Demario Davis,LB,0,0,0,5,0
462,13,5,0,30,0,Demaryius Thomas,WR,0,0,677,0,0
463,16,3,2,18,0,Demetrius Harris,TE,0,0,164,0,0
464,14,0,37,0,0,denico Autry,DE,0,0,0,9,0
465,1,0,7,0,0,Dennis Gardeck,zzz,0,0,0,0,0
466,17,0,51,0,1,denzel Perryman,LB,0,0,0,0,0
467,8,0,5,0,1,denzel Rice,CB,0,0,0,0,0
468,8,0,53,0,3,denzel Ward,CB,0,0,0,0,1
469,6,0,8,0,0,Deon Bush,S,0,0,0,1,0
470,4,0,7,0,0,Deon Lacey,zzz,0,0,0,0,0
471,1,0,38,0,0,Deone Bucannon,LB,0,0,0,1,0
472,24,0,0,0,0,Deontay Burnett,WR,0,0,143,0,0
473,9,0,1,0,0,Deonte Thompson,WR,0,0,161,0,0
474,4,0,0,0,0,Derek Anderson,QB,465,0,0,0,0
475,26,0,16,0,0,Derek Barnett,DE,0,0,0,2.5,0
476,25,20,0,120,0,Derek carr,QB,4049,47,-9,0,0
477,25,1,9,6,0,Derek carrier,TE,0,0,67,0,0
478,22,0,2,0,0,Derek Rivers,zzz,0,0,0,1,0
479,17,0,6,0,0,Derek Watt,FB,0,11,2,0,0
480,10,0,43,0,1,Derek Wolfe,DE,0,0,0,1.5,0
481,1,0,7,0,0,Derrick Coleman,FB,0,3,17,0,0
482,31,12,0,72,0,Derrick Henry,RB,14,1059,99,0,0
483,25,0,17,0,0,Derrick Johnson,LB,0,0,0,0,0
484,24,0,3,0,0,Derrick Jones,zzz,0,0,0,0,0
485,8,0,45,0,1,Derrick Kindred,CB,0,0,0,0,0
486,31,0,25,0,0,Derrick Morgan,LB,0,0,0,0.5,0
487,16,0,35,0,0,Derrick Nnadi,DT,0,0,0,0,0
488,2,0,10,0,0,Derrick Shelby,DE,0,0,0,0,0
489,8,0,0,0,0,Derrick Willies,WR,0,0,61,0,0
490,17,0,105,0,3,Derwin James,S,0,0,0,3.5,1
491,30,5,0,30,0,Desean Jackson,WR,0,29,774,0,0
492,13,31,0,186,0,Deshaun Watson,QB,4165,551,0,0,1
493,11,0,18,0,0,DeShawn Shead,CB,0,0,0,0,0
494,32,0,26,0,1,Deshazor Everett,CB,0,0,0,0,0
495,12,0,0,0,0,DeShone Kizer,QB,187,39,0,0,0
496,17,1,62,6,3,Desmond King,CB,0,0,0,0,1
497,2,0,66,0,0,Desmond Trufant,CB,0,0,0,1,0
498,26,0,2,0,0,Destiny Vaeao,DT,0,0,0,1,0
499,17,0,3,0,0,detrez Newsome,zzz,0,49,19,0,0
500,26,0,14,0,0,De'Vante Bausby,CB,0,0,0,0,0
501,30,0,22,0,0,Devante Bond,LB,0,0,0,0,0
502,20,0,3,0,0,Devante Downs,zzz,0,0,0,0,0
503,30,0,9,0,0,De'Vante Harris,CB,0,0,0,0,0
504,19,1,0,6,0,DeVante Parker,WR,0,0,309,0,0
505,5,4,0,24,0,Devin Funchess,WR,0,0,549,0,0
506,22,1,82,6,1,Devin McCourty,CB,0,0,0,0,0
507,11,0,46,0,0,Devon Kennard,LB,0,0,0,7,0
508,2,0,94,0,0,De'Vondre Campbell,CB,0,0,0,1.5,0
509,2,0,0,0,0,Devonta Freeman,RB,0,68,23,0,0
510,10,1,3,6,0,Devontae Booker,zzz,0,183,275,0,0
511,26,0,5,0,0,Dexter McDougle,CB,0,0,0,0,0
512,4,1,0,6,0,Dion Dawkins,T,0,0,7,0,0
513,29,0,22,0,0,Dion Jordan,DE,0,0,0,1.5,0
514,31,2,0,12,0,Dion Lewis,RB,0,517,400,0,0
515,6,0,0,0,0,Dion Sims,TE,0,0,9,0,0
516,15,0,5,0,0,DJ Chark,zzz,0,0,174,0,0
517,8,0,4,0,0,D'Juan Hines,zzz,0,0,0,0,0
518,10,0,31,0,0,Domata Peko,DT,0,0,0,0.5,0
519,18,0,4,0,0,Dominique Easley,LB,0,0,0,0,0
520,18,0,1,0,0,Dominique Hatfield,zzz,0,0,0,0,0
521,25,0,8,0,0,Dominique Rodgers-Cromartie,CB,0,0,0,0,0
522,15,0,2,0,0,Donald Payne,zzz,0,0,0,0,0
523,17,0,0,0,0,Donnie Jones,P,0,0,0,0,0
524,13,1,0,6,0,D'Onta Foreman,RB,0,-1,28,0,0
525,22,0,48,0,1,Dont'a Hightower,LB,0,0,0,1,0
526,5,0,17,0,0,Dontari Poe,DT,0,0,0,1,0
527,23,0,6,0,0,Donte Deayon,zzz,0,0,0,0,0
528,5,0,74,0,4,Donte Jackson,CB,0,0,0,1,0
529,15,3,0,18,0,Donte Moncrief,WR,0,0,668,0,0
530,8,0,3,0,0,Dontrell Hilliard,zzz,0,0,105,0,0
531,14,3,0,18,0,Dontrelle Inman,WR,0,0,304,0,0
532,9,0,13,0,0,Dorance Armstrong,DE,0,0,0,0.5,0
533,16,0,34,0,0,Dorian O'Daniel,LB,0,0,0,0,0
534,29,5,0,30,0,Doug baldwin,WR,0,0,618,0,0
535,25,4,0,24,0,Doug Martin,RB,0,723,116,0,0
536,24,0,27,0,0,Doug Middleton,FS,0,0,0,0,0
537,7,0,41,0,0,Dre Kirkpatrick,CB,0,0,0,0,0
538,21,36,0,216,0,Drew Brees,QB,3992,22,1,0,1
539,17,0,0,0,0,Drew Kaser,P,0,0,0,0,0
540,13,0,9,0,0,Duke Ejiofor,zzz,0,0,0,1,0
541,8,3,1,18,0,Duke Johnson,RB,0,201,429,0,0
542,2,0,60,0,0,Duke Riley,LB,0,0,0,0,0
543,19,0,0,0,0,Durham Smythe,TE,0,0,50,0,0
544,22,0,38,0,4,Duron Harmon,CB,0,0,0,0,0
545,16,0,0,0,0,Dustin Colquitt,P,0,0,0,0,0
546,32,0,1,103,0,Dustin Hopkins,K,0,0,0,0,0
547,22,0,1,0,0,Dwayne Allen,TE,0,0,27,0,0
548,25,0,14,0,0,Dwayne Harris,WR,0,12,40,0,0
549,21,0,3,0,0,Dwayne washington,zzz,0,154,0,0,0
550,13,0,13,0,0,Dylan Cole,zzz,0,0,0,0,0
551,10,0,12,0,1,Dymonte Thomas,zzz,0,0,0,1,0
552,8,0,13,0,1,E.J. Gaines,CB,0,0,0,0,0
553,28,0,28,0,0,Earl Mitchell,DT,0,0,0,0,0
554,29,0,22,0,3,Earl Thomas,FS,0,0,0,0,0
555,29,3,1,18,0,Ed Dickson,TE,0,9,143,0,0
556,6,0,40,0,0,Eddie Goldman,DT,0,0,0,3,0
557,6,3,51,18,6,Eddie Jackson,S,0,0,0,1,1
558,12,0,8,0,0,Eddie Pleasant,S,0,0,0,0,0
559,4,0,29,0,0,Eddie Yarbrough,zzz,0,0,0,0,0
560,5,0,8,0,1,Efe Obada,zzz,0,0,0,2,0
561,22,0,65,0,0,Elandon Roberts,LB,0,0,0,1,0
562,15,0,4,0,0,Eli Ankou,zzz,0,0,0,0,0
563,21,0,75,0,2,Eli Apple,CB,0,0,0,0,0
564,11,0,10,0,0,Eli Harold,zzz,0,0,0,4,0
565,23,22,0,132,0,Eli Manning,QB,4299,20,0,0,0
566,27,0,0,0,0,Eli Rogers,WR,0,-4,79,0,0
567,28,0,65,0,0,Elijah Lee,LB,0,0,0,1,0
568,24,4,0,24,0,Elijah McGuire,RB,0,276,193,0,0
569,10,0,0,0,0,Elijah Wilkinson,G,0,0,0,0,0
570,23,0,2,0,0,Elijhaa Penny,RB,0,25,50,0,0
571,25,0,13,0,0,Emmanuel Lamur,LB,0,0,0,0,0
572,28,0,1,0,0,Emmanuel Moseley,zzz,0,0,0,0,0
573,8,0,40,0,0,Emmanuel Ogbah,DE,0,0,0,3,0
574,10,6,0,36,0,Emmanuel Sanders,WR,28,53,868,0,0
575,12,0,0,0,0,Equanimeous St. Brown,WR,0,5,328,0,0
576,16,0,11,0,0,Eric Berry,S,0,0,0,0,0
577,14,14,0,84,0,Eric Ebron,TE,0,-8,750,0,1
578,16,0,0,0,0,Eric Fisher,T,0,0,0,0,1
579,20,0,108,0,2,Eric Kendricks,LB,0,0,0,1,0
580,6,0,0,0,0,Eric Kush,G,0,0,0,0,0
581,11,0,6,0,0,Eric Lee,zzz,0,0,0,0,0
582,16,0,55,0,1,Eric Murray,S,0,0,0,0,0
583,5,0,71,0,1,Eric Reid,FS,0,0,0,1,0
584,22,0,10,0,0,Eric Rowe,CB,0,0,0,0,0
585,2,0,3,0,0,Eric Saubert,TE,0,0,48,0,0
586,24,0,4,0,0,Eric Tomlinson,TE,0,0,72,0,0
587,3,0,68,0,0,Eric Weddle,FS,0,0,0,1,1
588,20,0,42,0,0,Eric Wilson,LB,0,0,0,2,0
589,25,0,49,0,2,Erik Harris,S,0,0,0,0,0
590,14,3,0,18,0,Erik Swoope,TE,0,0,87,0,0
591,29,0,0,0,0,Ethan Pocic,G,0,0,0,0,0
592,18,0,8,0,0,Ethan Westbrooks,zzz,0,0,0,1,0
593,14,0,0,0,0,Evan Boehm,C,0,0,0,0,0
594,23,3,0,18,0,Evan Engram,TE,0,36,577,0,0
595,32,0,9,0,0,Evander Hood,DE,0,0,0,0,0
596,20,0,33,0,0,Everson Griffen,DE,0,0,0,5.5,0
597,11,0,11,0,0,Ezekiel Ansah,DE,0,0,0,4,0
598,9,9,0,54,0,Ezekiel Elliott,RB,0,1434,567,0,1
599,32,0,58,0,1,Fabian Moreau,CB,0,0,0,0,0
600,12,0,20,0,0,Fadol Brown,DE,0,0,0,0,0
601,26,0,46,0,0,Fletcher Cox,DT,0,0,0,10.5,1
602,2,0,91,0,0,Foyesade Oluokun,LB,0,0,0,0,0
603,29,0,41,0,1,Frank Clark,DE,0,0,0,13,0
604,19,1,0,6,0,Frank Gore,RB,0,722,124,0,0
605,16,0,2,0,0,Frank Zombo,zzz,0,0,0,0,0
606,24,0,22,0,0,Frankie Luvu,LB,0,0,0,3,0
607,28,0,124,0,0,Fred Warner,LB,0,0,0,0,0
608,30,0,1,0,0,Freddie Martino,zzz,0,0,0,0,0
609,25,0,37,0,0,Frostee Rucker,DE,0,0,0,0,0
610,25,0,0,0,0,Gabe Jackson,G,0,0,0,0,0
611,25,0,1,0,0,Gabe Wright,zzz,0,0,0,0,0
612,25,1,37,6,3,Gareon Conley,CB,0,0,0,0,0
613,28,2,5,12,0,Garrett Celek,TE,0,0,90,0,0
614,5,0,0,0,0,Garrett Gilbert,QB,40,0,0,0,0
615,30,0,4,0,0,Garrison Sanborn,zzz,0,0,0,0,0
616,1,0,2,0,0,Garrison Smith,zzz,0,0,0,0,0
617,16,0,1,0,0,Gehrig Dieter,zzz,0,0,22,0,0
618,8,0,40,0,0,Genard Avery,LB,0,0,0,4.5,0
619,14,0,1,0,0,Geneo Grissom,LB,0,0,0,0,0
620,7,0,45,0,0,Geno Atkins,DT,0,0,0,10,1
621,17,0,0,0,0,Geno Smith,QB,8,2,0,0,0
622,9,1,1,6,0,Geoff Swaim,TE,0,0,242,0,0
623,29,0,0,0,0,George Fant,T,0,0,9,0,0
624,20,0,16,0,0,George Iloka,S,0,0,0,0,0
625,28,5,0,30,0,George Kittle,TE,0,10,1377,0,1
626,14,0,36,0,1,George Odum,FS,0,0,0,0,0
627,18,3,0,18,0,Gerald Everett,TE,0,16,320,0,0
628,1,0,55,0,0,Gerald Hodges,LB,0,0,0,0,0
629,30,0,28,0,0,Gerald McCoy,DT,0,0,0,6,0
630,17,0,8,0,0,Geremy Davis,zzz,0,0,0,0,0
631,12,2,0,12,0,Geronimo Allison,WR,0,0,303,0,0
632,2,0,0,23,0,Giorgio Tavecchio,K,0,0,0,0,0
633,7,3,0,18,0,Giovani Bernard,RB,0,211,218,0,0
634,11,0,74,0,0,Glover Quin,FS,0,0,0,1,0
635,28,0,2,0,0,Godwin Igwebuike,FS,0,0,0,0,0
636,26,4,0,24,0,Golden Tate,WR,0,34,795,0,0
637,2,0,52,0,0,Grady Jarrett,DT,0,0,0,6,0
638,5,0,0,72,0,Graham Gano,K,0,0,0,0,0
639,23,0,33,0,0,Grant Haley,CB,0,0,0,0,0
640,8,0,1,76,0,Greg Joseph,K,0,0,0,0,0
641,28,0,16,0,0,Greg Mabin,CB,0,0,0,0,0
642,5,4,0,24,0,Greg Olsen,TE,0,0,291,0,0
643,32,0,38,0,1,Greg Stroman,CB,0,0,0,0,0
644,5,0,0,0,0,Greg Van Roten,G,0,0,0,0,0
645,18,0,1,116,0,Greg Zuerlein,K,0,0,0,0,0
646,14,0,17,0,0,Grover Stewart,DT,0,0,0,0,0
647,3,2,0,12,0,Gus Edwards,RB,0,718,20,0,0
648,32,0,93,0,3,Ha Ha Clinton-Dix,S,0,0,0,1,0
649,1,0,80,0,0,Haason Reddick,LB,0,0,0,4,0
650,11,0,0,0,0,Hakeem Valles,TE,0,0,11,0,0
651,26,0,17,0,0,Haloti Ngata,DT,0,0,0,1,0
652,7,0,57,0,0,Hardy Nickerson,LB,0,0,0,0,0
653,31,0,44,0,0,Harold Landry,LB,0,0,0,4.5,0
654,16,0,2,137,0,Harrison Butker,K,0,0,0,0,0
655,4,0,35,0,0,Harrison phillips,zzz,0,0,0,0,0
656,20,0,84,0,3,Harrison Smith,FS,0,0,0,3,1
657,14,0,6,0,0,Hassan Ridgeway,zzz,0,0,0,0,0
658,3,1,0,6,0,Hayden Hurst,TE,0,0,163,0,0
659,17,0,18,0,0,Hayes Pullard,zzz,0,0,0,0,0
660,24,0,35,0,0,Henry Anderson,DT,0,0,0,7,0
661,20,0,36,0,1,Holton Hill,CB,0,0,0,0,0
662,12,0,1,0,0,Hunter Bradley,zzz,0,0,0,0,0
663,5,2,1,12,0,Ian Thomas,TE,0,0,333,0,0
664,24,0,19,0,0,Ibraheim Campbell,S,0,0,0,0,0
665,1,0,1,0,0,Ifeadi Odenigbo,zzz,0,0,0,0,0
666,17,0,29,0,1,Isaac Rochell,DE,0,0,0,5,0
667,10,0,20,0,1,Isaac Yiadom,CB,0,0,0,0,0
668,24,6,0,36,0,Isaiah Crowell,RB,0,685,152,0,0
669,6,0,8,0,0,Isaiah Irving,zzz,0,0,0,1,0
670,30,0,48,0,1,Isaiah Johnson,S,0,0,0,0,0
671,10,2,0,12,0,Isaiah McKenzie,WR,0,66,179,0,0
672,2,0,23,0,1,Isaiah Oliver,CB,0,0,0,0,0
673,2,4,0,24,0,Ito Smith,RB,0,315,152,0,0
674,22,0,24,0,3,J.C. Jackson,CB,0,0,0,0,0
675,29,0,2,0,0,J.D. McKissic,zzz,0,8,0,0,0
676,5,0,1,0,0,J.J. Jansen,zzz,0,0,0,0,0
677,13,0,61,0,0,J.J. Watt,DE,0,0,0,16,1
678,24,0,7,0,0,J.J. Wilcox,FS,0,0,0,0,0
679,29,0,0,0,0,J.R. Sweezy,G,0,0,0,0,0
680,21,0,2,0,0,J.T. Gray,zzz,0,0,0,0,0
681,14,0,50,0,0,Jabaal Sheard,DE,0,0,0,5.5,0
682,8,0,79,0,1,Jabrill Peppers,S,0,0,0,1,0
683,30,0,4,0,0,Jack Cichy,zzz,0,0,0,0,0
684,2,0,35,0,1,Jack Crawford,DE,0,0,0,6,0
685,14,2,0,12,0,Jack Doyle,TE,0,0,245,0,0
686,22,0,1,0,0,Jacob Hollister,WR,0,0,52,0,0
687,29,0,9,0,0,Jacob Martin,zzz,0,0,0,3,0
688,14,0,0,0,0,Jacoby Brissett,QB,2,0,0,0,0
689,25,0,3,0,0,Jacquies Smith,DE,0,0,0,0,0
690,30,1,4,6,0,Jacquizz Rodgers,zzz,0,106,304,0,0
691,13,1,47,6,0,Jadeveon Clowney,DE,0,0,0,9,1
692,17,0,75,0,1,Jahleel Addae,S,0,0,0,1,0
693,12,0,66,0,1,Jaire Alexander,CB,0,0,0,0.5,0
694,10,0,0,0,0,Jake Butt,TE,0,0,85,0,0
695,26,0,0,111,0,Jake Elliott,K,0,0,0,0,0
696,12,1,3,6,0,Jake Kumerow,WR,0,0,103,0,0
697,18,0,2,0,0,Jake McQuaide,zzz,0,0,0,0,0
698,19,2,0,12,0,Jakeem Grant,WR,0,5,268,0,0
699,20,0,13,0,0,Jaleel Johnson,DT,0,0,0,0.5,0
700,19,0,6,0,0,Jalen Davis,zzz,0,0,0,1,0
701,26,0,42,0,0,Jalen Mills,CB,0,0,0,0,0
702,15,0,65,0,3,Jalen Ramsey,CB,0,0,0,0,1
703,11,0,13,0,0,Jalen Reeves-Maybin,zzz,0,0,0,0,0
704,25,1,4,6,0,Jalen Richard,RB,0,259,607,0,0
705,1,0,0,0,0,Jalen Tolliver,WR,0,0,37,0,0
706,20,0,3,0,0,Jalyn Holmes,zzz,0,0,0,1,0
707,15,0,0,0,0,Jamaal Charles,RB,0,7,7,0,0
708,12,3,0,18,0,Jamaal Williams,RB,0,464,210,0,0
709,24,0,115,0,1,Jamal Adams,S,0,0,0,3.5,1
710,11,0,7,0,0,Jamal Agnew,zzz,0,17,0,0,0
711,10,0,18,0,0,Jamar Taylor,CB,0,0,0,0,0
712,30,20,0,120,0,Jameis Winston,QB,2992,281,0,0,0
713,5,0,70,0,1,James Bradberry,CB,0,0,0,1,0
714,8,0,8,0,0,James Burgess,LB,0,0,0,0,0
715,27,13,0,78,0,James Conner,RB,0,973,497,0,1
716,12,0,9,0,0,James Crawford,zzz,0,0,0,0,0
717,6,0,0,0,0,James Daniels,G,0,0,0,0,0
718,22,4,4,24,0,James Develin,FB,0,8,61,0,0
719,28,0,2,0,0,James Onwualu,zzz,0,0,0,0,0
720,15,0,2,0,0,James O'Shaughnessy,TE,0,0,214,0,0
721,27,1,1,6,0,James washington,WR,0,0,217,0,0
722,22,12,0,72,0,James White,RB,0,425,751,0,0
723,16,0,1,0,0,James Winchester,zzz,0,0,0,0,0
724,8,0,104,0,1,Jamie Collins,LB,0,0,0,4,0
725,32,2,0,12,0,Jamison Crowder,WR,0,30,388,0,0
726,19,0,2,0,0,Jamiyus pittman,zzz,0,0,0,0,0
727,9,0,12,0,0,Jamize Olawale,FB,0,0,13,0,0
728,23,0,70,0,2,Janoris Jenkins,CB,0,0,0,0,0
729,28,0,42,0,1,Jaquiski Tartt,FS,0,0,0,0,0
730,25,6,0,36,0,Jared Cook,TE,0,0,896,0,1
731,18,35,0,210,0,Jared Goff,QB,4688,108,0,0,1
732,5,0,1,0,0,Jared Norris,zzz,0,0,0,0,0
733,10,0,0,0,0,Jared Veldheer,T,0,0,0,0,0
734,5,1,0,6,0,Jarius Wright,FB,0,39,447,0,0
735,29,5,2,30,0,Jaron Brown,WR,0,0,166,0,0
736,11,0,100,0,0,Jarrad Davis,LB,0,0,0,6,0
737,29,0,50,0,0,Jarran Reed,DT,0,0,0,10.5,0
738,15,0,21,0,0,Jarrod Wilson,S,0,0,0,0,0
739,16,0,6,0,0,Jarvis Jenkins,zzz,0,0,0,0,0
740,8,5,0,30,0,Jarvis Landry,WR,63,60,976,0,1
741,25,0,21,0,0,Jason Cabinda,LB,0,0,0,0,0
742,4,2,3,12,0,Jason Croom,TE,0,0,259,0,0
743,22,0,70,0,1,Jason McCourty,CB,0,0,0,0,0
744,24,0,1,129,0,Jason Myers,K,0,0,0,0,1
745,30,0,58,0,0,Jason Pierre-Paul,DE,0,0,0,12.5,0
746,19,0,0,89,0,Jason Sanders,K,0,0,0,0,0
747,17,0,97,0,0,Jatavis Brown,LB,0,0,0,1,0
748,30,0,24,0,1,Javien Elliott,CB,0,0,0,0,0
749,27,0,49,0,0,Javon Hargrave,DT,0,0,0,6.5,0
750,6,0,0,0,0,Javon Wims,WR,0,0,32,0,0
751,3,5,4,30,0,Javorius Allen,zzz,0,110,196,0,0
752,22,0,14,0,1,Ja'Whaun Bentley,DE,0,0,0,0,0
753,23,0,2,0,0,Jawill Davis,zzz,0,0,40,0,0
754,26,3,0,18,0,Jay Ajayi,RB,0,184,20,0,0
755,21,0,4,0,0,Jay Bromley,zzz,0,0,0,0,0
756,27,3,0,18,0,Jaylen Samuels,RB,0,256,199,0,0
757,9,1,121,6,0,Jaylon Smith,LB,0,0,0,4,0
758,31,1,97,6,1,Jayon Brown,LB,0,0,0,6,0
759,20,0,32,0,0,Jayron Kearse,CB,0,0,0,0.5,0
760,7,8,0,48,0,Jeff Driskel,QB,1003,130,0,0,0
761,9,0,85,0,1,Jeff Heath,FS,0,3,0,0,0
762,10,2,0,12,0,Jeff Heuerman,TE,0,0,281,0,0
763,10,0,6,0,0,Jeff Holland,zzz,0,0,0,0,0
764,17,0,5,0,0,Jeff Richards,zzz,0,0,0,0,0
765,28,0,1,0,0,Jeff Wilson,RB,0,266,98,0,0
766,32,0,3,0,0,Jehu Chesson,zzz,0,-4,7,0,0
767,30,0,3,0,0,Jerel Worthy,zzz,0,0,0,0,0
768,24,0,9,0,0,Jeremiah Attaochu,zzz,0,0,0,2,0
769,30,0,1,0,0,Jeremiah Ledbetter,zzz,0,0,0,0,0
770,8,0,1,0,0,Jeremiah McKinnon,zzz,0,0,0,0,0
771,22,0,0,0,0,Jeremy Hill,RB,0,25,6,0,0
772,4,0,0,0,0,Jeremy Kerley,WR,0,0,7,0,0
773,2,0,2,0,0,Jeremy Langford,zzz,0,25,0,0,0
774,31,0,0,0,0,Jeremy McNichols,RB,0,8,0,0,0
775,32,1,0,6,0,Jeremy Sprinkle,TE,0,0,41,0,0
776,5,0,13,0,0,Jermaine carter,LB,0,0,0,0,0
777,1,0,0,0,0,Jermaine Gresham,TE,0,0,94,0,0
778,24,1,0,6,0,Jermaine Kearse,WR,0,0,371,0,0
779,8,0,24,0,0,Jermaine Whitehead,S,0,0,0,1,0
780,15,0,0,0,0,Jermey Parnell,T,0,0,0,0,0
781,19,1,79,6,1,Jerome Baker,LB,0,0,0,3,0
782,4,0,37,0,0,Jerry Hughes,DE,0,0,0,7,0
783,19,0,0,0,0,Jesse Davis,CB,0,0,0,0,0
784,27,2,0,12,0,Jesse James,TE,0,0,423,0,0
785,7,1,111,6,3,Jessie Bates,FS,0,0,0,0,0
786,14,0,4,0,0,Jihad Ward,zzz,0,0,0,3,0
787,28,0,24,0,0,Jimmie Ward,CB,0,0,0,0,0
788,28,5,0,30,0,Jimmy Garoppolo,QB,718,33,0,0,0
789,12,2,0,12,0,Jimmy Graham,TE,0,0,636,0,0
790,3,0,45,0,2,Jimmy Smith,CB,0,0,0,0,0
791,17,0,0,0,0,JJ Jones,WR,0,0,3,0,0
792,1,0,0,0,0,JJ Nelson,WR,0,0,64,0,0
793,12,0,2,0,0,JK Scott,P,0,0,0,0,0
794,12,0,2,0,0,J'Mon Moore,zzz,0,0,15,0,0
795,22,0,1,0,0,Joe cardona,zzz,0,0,0,0,0
796,3,12,0,72,0,Joe Flacco,QB,2465,45,0,0,0
797,27,0,63,0,2,Joe Haden,CB,0,0,0,0,0
798,7,9,0,54,0,Joe Mixon,RB,0,1168,296,0,0
799,8,0,103,0,1,Joe Schobert,LB,0,0,0,3,0
800,9,0,14,0,0,Joe Thomas,zzz,0,0,0,0,0
801,1,0,7,0,0,Joe Walker,zzz,0,0,0,0,0
802,13,0,3,0,0,Joe Webb,zzz,0,0,13,0,0
803,8,0,0,0,0,Joel Bitonio,G,0,0,0,0,1
804,13,0,2,0,0,Joel Heath,zzz,0,0,0,0,0
805,6,0,9,0,0,Joel Iyiegbuniwe,zzz,0,0,0,0,0
806,17,0,23,0,0,Joey Bosa,DE,0,0,0,5.5,0
807,11,0,2,0,0,John Atkins,zzz,0,0,0,0,0
808,3,5,0,30,0,John Brown,WR,0,4,715,0,0
809,19,0,4,0,0,John denney,zzz,0,0,0,0,0
810,18,0,10,0,0,John Franklin-Myers,zzz,0,0,0,2,0
811,18,0,119,0,4,John Johnson,S,0,0,0,0,0
812,18,0,0,0,0,John Kelly,RB,0,74,27,0,0
813,1,0,0,0,0,John phillips,TE,0,0,38,0,0
814,7,7,0,42,0,John Ross,WR,0,9,210,0,0
815,22,0,17,0,0,John Simon,DE,0,0,0,2,0
816,18,0,0,0,0,John Sullivan,C,0,0,0,0,0
